seed	datasetindex	modeltype	nsites	oddsdeltatrain	oddsdelta
14	4	dbm	5	1.794708100394018	10.610020057350813
15	4	dbm	5	3.4283423531336665	13.969910727347486
1	5	dbm	5	1.6540579285973682	2.1253323343705075
2	5	dbm	5	1.1709442776849914	1.4055118913519418
3	5	dbm	5	1.3994862146076252	1.7105932657180507
4	5	dbm	5	1.3518455575691422	1.5165020156221976
5	5	dbm	5	1.867748907381268	1.4699696637216895
6	5	dbm	5	1.7426667216639848	1.4799019957495814
7	5	dbm	5	1.5625703448862498	1.6189608134311775
8	5	dbm	5	1.4827998863593619	1.6878783827756445
9	5	dbm	5	1.0792420608711675	1.3497382577177883
10	5	dbm	5	1.4006746539570067	1.5441110522612222
11	5	dbm	5	0.8815058966171342	1.1876651544518695
12	5	dbm	5	1.0308102665783376	1.375878546072673
13	5	dbm	5	1.6285693389681197	1.7805977517565508
14	5	dbm	5	1.6914816254899003	1.936035674151583
15	5	dbm	5	0.8974255057979413	1.0100784815544506
1	6	dbm	5	1.799798063567877	1.6005793992856165
2	6	dbm	5	1.0708778460105384	1.1036309549628869
3	6	dbm	5	1.0189583538192206	1.6319056015963427
4	6	dbm	5	1.563505150679118	1.6683434782909925
5	6	dbm	5	2.097398203453182	2.52998098124613
6	6	dbm	5	1.9709644103475308	4.164191189658275
7	6	dbm	5	1.4259504077471963	1.7014006555381465
8	6	dbm	5	1.4398799102952233	1.14996873230218
9	6	dbm	5	1.1325014249828889	2.0302230111447854
10	6	dbm	5	1.302792928715356	1.959719941619795
11	6	dbm	5	2.26769420885084	2.2129390845887764
12	6	dbm	5	1.4391026089904437	1.5419779412012786
13	6	dbm	5	1.1704049690665483	1.3741502155852845
14	6	dbm	5	1.2190015997027015	1.3051607729357115
15	6	dbm	5	1.1609606699465345	1.5647803299411243
1	7	dbm	5	0.43317466123982884	0.8458657370451056
2	7	dbm	5	0.969303149015097	0.8193247564793839
3	7	dbm	5	0.9226074556769607	0.768578299650091
4	7	dbm	5	1.1423435919953355	1.195977145609566
5	7	dbm	5	1.3245615153900212	1.1178798636556588
6	7	dbm	5	1.5252012067989178	1.138640858855581
7	7	dbm	5	1.38257257570275	1.5733277926839184
8	7	dbm	5	1.1067484229155022	0.9579500055567917
9	7	dbm	5	0.9946227265355978	0.8427706301128659
10	7	dbm	5	0.8009185394186527	1.0594429369017868
11	7	dbm	5	1.2087889695717573	1.070845729980755
12	7	dbm	5	0.860335012786603	1.1932910180803045
13	7	dbm	5	1.021880570505172	0.8512192391271379
14	7	dbm	5	0.906498337556482	0.8669468184313833
15	7	dbm	5	0.717864084976026	0.8607733352208885
1	8	dbm	5	1.6831430441315414	1.3937367979225148
2	8	dbm	5	0.8400339148166093	1.4226015156925846
3	8	dbm	5	1.6928676639680733	2.101988026086084
4	8	dbm	5	1.785395824630927	1.5910605789745258
5	8	dbm	5	1.4642598011243104	1.6298780839801426
6	8	dbm	5	1.3281341872974648	2.178925466744807
7	8	dbm	5	1.8377084897747409	2.1019315184264267
8	8	dbm	5	2.271838794547956	2.0906426881454494
9	8	dbm	5	2.8724057473278384	2.791804843975248
10	8	dbm	5	2.3049940718964996	1.765871009750661
11	8	dbm	5	2.1774815120032183	1.2992996380902084
12	8	dbm	5	1.9232865332286466	1.9189555592042553
13	8	dbm	5	1.4800391032157358	1.8226812746787417
14	8	dbm	5	1.4293780452161766	1.5188106876873972
15	8	dbm	5	1.5199163296804723	2.041565555417386
1	9	dbm	5	3.1923928278539755	8.12184526154747
2	9	dbm	5	1.6618942868775513	4.608176049950758
3	9	dbm	5	2.1972968867412805	8.718356395080592
4	9	dbm	5	1.5320590085639754	6.2552004671970804
5	9	dbm	5	1.1219489672808636	3.2881343822056253
6	9	dbm	5	3.065722729517947	9.232973476266821
7	9	dbm	5	2.263923150566138	5.283915953103365
8	9	dbm	5	0.5600050853157122	7.369066115448698
9	9	dbm	5	1.4500961304213023	3.2532594294633315
10	9	dbm	5	2.849750678809096	8.871154722334424
11	9	dbm	5	2.2457106480458093	6.040142846953011
12	9	dbm	5	1.7790584131197604	6.239127469311303
13	9	dbm	5	1.6541667214274056	6.458882695104006
14	9	dbm	5	2.5117366698495505	7.406345190726699
15	9	dbm	5	1.9118967222359788	6.683204818117913
1	10	dbm	5	1.7906615837815738	1.6882247146493934
2	10	dbm	5	1.0380923363869312	2.290169146802172
3	10	dbm	5	0.9946505614800432	2.506616734874063
4	10	dbm	5	1.9846532819030152	1.8018514476494802
5	10	dbm	5	0.9943876697497106	2.0241975371865335
6	10	dbm	5	1.0030365602198454	1.4001303946786727
7	10	dbm	5	0.9260328331303485	1.4602330209038306
8	10	dbm	5	0.789482401578041	1.5426875599701613
9	10	dbm	5	0.8718353434896284	1.4718793425827421
10	10	dbm	5	0.994357569535588	1.5211086263998719
11	10	dbm	5	0.9361082978374136	1.4110644072328382
12	10	dbm	5	1.066389610112242	1.7358677534708502
13	10	dbm	5	0.8950586181660339	1.8255236631146654
14	10	dbm	5	0.6547757899204764	1.0288962539229265
15	10	dbm	5	1.664605148807574	1.9981730060629521
1	1	dbm	20	1.3620321256349326	6.1400947860357755
2	1	dbm	20	1.2506774790506825	5.529725101940426
3	1	dbm	20	1.3393460962752746	5.78120312586423
4	1	dbm	20	1.244127447407542	5.74183605293964
5	1	dbm	20	1.5362444687283832	5.902539493679707
6	1	dbm	20	1.175167026653503	5.058031288466538
7	1	dbm	20	1.3935779896855391	5.5823175743328965
8	1	dbm	20	1.0668260703865686	5.315301063758366
9	1	dbm	20	1.263268742476152	5.407362860931522
10	1	dbm	20	1.6278764722962265	6.405447775193912
11	1	dbm	20	1.4206687962101063	7.037065381781088
12	1	dbm	20	0.8182129040403775	5.87998651951528
13	1	dbm	20	1.3830734256283879	4.990852108811824
14	1	dbm	20	1.7618786563413151	6.784356299487398
15	1	dbm	20	1.2554700902402096	6.576106821815946
1	2	dbm	20	0.7894689666830366	4.30199549621307
2	2	dbm	20	0.862224148058762	5.023351086172531
3	2	dbm	20	0.788870905173741	6.432611467840797
4	2	dbm	20	1.1256287734539419	5.22637318798529
5	2	dbm	20	0.582831986816901	4.419357505179007
6	2	dbm	20	0.7198213332785538	3.861280330128428
7	2	dbm	20	0.8423085706994782	5.35488126596035
8	2	dbm	20	0.8597216745758111	5.514475064657279
9	2	dbm	20	0.7409537896861963	4.599652628478353
10	2	dbm	20	1.1083411833747012	7.53490938954512
11	2	dbm	20	0.7150485118246066	5.194617706660902
12	2	dbm	20	0.8814488468056528	6.748549264247582
13	2	dbm	20	0.7048621531980411	4.674152304826369
14	2	dbm	20	0.713104368979844	5.350617083174164
15	2	dbm	20	0.9792346089980921	6.489362314104636
1	3	dbm	20	1.2189410364910183	6.101391797971038
2	3	dbm	20	0.8551111357867814	6.700486630945787
3	3	dbm	20	1.1810331840373085	7.358998604328648
4	3	dbm	20	1.1268376192269232	5.278470297572992
5	3	dbm	20	0.8716142237194943	5.4463711753841135
6	3	dbm	20	1.0977773397844748	6.4202349206366085
7	3	dbm	20	1.1787890691392768	6.128506543476299
8	3	dbm	20	1.1039110361856261	6.464886253283145
9	3	dbm	20	1.5113115231394265	7.085383388929905
10	3	dbm	20	1.3066780793786832	6.4546616067706
11	3	dbm	20	1.0534144319497178	6.124329817127019
12	3	dbm	20	1.2560034171440253	6.575582864567481
13	3	dbm	20	1.5210195586737056	5.82728939572057
14	3	dbm	20	0.6555275056422263	5.54806674428484
15	3	dbm	20	1.2530763798007059	6.131133373979136
1	4	dbm	20	1.4291415598638209	29.559967798426428
2	4	dbm	20	0.6179705377942196	21.28680565447079
3	4	dbm	20	1.7438717345990553	31.00684407182844
4	4	dbm	20	1.862939578740019	27.775394248340664
5	4	dbm	20	0.7874519954991464	20.85533096968969
6	4	dbm	20	0.5226551443446904	20.768524475408082
7	4	dbm	20	0.6988148587632053	30.790044897720627
8	4	dbm	20	1.600598794789343	18.275438636823175
9	4	dbm	20	0.7286096510585515	24.59668675519388
10	4	dbm	20	1.494261884193402	26.204405864146445
11	4	dbm	20	1.510979774718482	23.632087928471833
12	4	dbm	20	1.515232148242033	24.544934251786323
13	4	dbm	20	0.892995656417008	22.71374011793476
14	4	dbm	20	1.55739505877038	20.340000510994816
15	4	dbm	20	1.004075269647107	19.796601906064716
1	5	dbm	20	1.0280335156579572	1.7093284394242474
2	5	dbm	20	0.9095566548580905	1.4168121058369512
3	5	dbm	20	1.0621327510276102	1.8811793267688317
4	5	dbm	20	0.7114611484568559	1.3852816827923278
5	5	dbm	20	0.89920773019688	1.4089214383717668
6	5	dbm	20	1.1922741564534325	2.063655693704931
7	5	dbm	20	0.9274061874435702	1.7580216974347564
8	5	dbm	20	1.240341058965699	1.6348055069662162
9	5	dbm	20	0.721173264086829	1.6117199285843697
10	5	dbm	20	1.4355543309031122	1.8445370734035529
11	5	dbm	20	0.8822525136875773	1.7003183969810183
12	5	dbm	20	0.7008983099410794	1.4941877143357478
13	5	dbm	20	0.7973769529545548	1.5424542636134058
14	5	dbm	20	0.7492459476137652	1.5162326245550137
15	5	dbm	20	0.6007681481640007	1.7599597528745046
1	6	dbm	20	0.6724977731910748	2.073504839333938
2	6	dbm	20	0.8516356902063861	2.124078379976477
3	6	dbm	20	1.2788682324209717	2.854668451774658
4	6	dbm	20	1.2753513857261132	2.3707382101061305
5	6	dbm	20	0.6831374918878261	2.120519256343137
6	6	dbm	20	1.3348288151238221	2.2164880663760655
7	6	dbm	20	1.2016260683301039	2.408735050493691
8	6	dbm	20	1.2830280983662827	1.493548498588941
9	6	dbm	20	1.2038002638328191	2.369069338486606
10	6	dbm	20	0.9236103853504083	2.4814703691655278
11	6	dbm	20	1.0270370169152612	2.4615727364582765
12	6	dbm	20	0.9656752793477857	1.932677923233898
13	6	dbm	20	0.965813619520561	2.6383534355909557
14	6	dbm	20	1.0942459471242496	2.744867962561196
15	6	dbm	20	1.1587480029355988	1.9269186228152353
1	7	dbm	20	0.9030698767964251	1.0108793394400348
2	7	dbm	20	0.758127615499824	1.1322324661636414
3	7	dbm	20	0.6983061441316124	1.0109662246292253
4	7	dbm	20	1.00430938769589	0.9528010106636622
5	7	dbm	20	0.9780565142741716	0.9772992600491871
6	7	dbm	20	0.6626218339614278	0.8161589570634735
7	7	dbm	20	0.6575777534927378	1.0514467099532212
8	7	dbm	20	0.7067545274551966	0.8564681135716801
9	7	dbm	20	1.0718295897394956	0.9148221042837036
10	7	dbm	20	1.1253562546321227	1.1947328439515805
11	7	dbm	20	0.8087966533485236	1.1927164794191925
12	7	dbm	20	0.9361048050301297	0.9574669663345919
13	7	dbm	20	0.7103179385278112	0.9723787825190382
14	7	dbm	20	0.6837896948166172	1.072954781470723
15	7	dbm	20	0.6449619093215204	0.8655435562497873
1	8	dbm	20	1.199326653888441	1.890449629556491
2	8	dbm	20	1.0858134323570465	2.3466420488842914
3	8	dbm	20	0.5333704790412898	2.209611611150855
4	8	dbm	20	0.7911732461875541	1.8688707807637137
5	8	dbm	20	0.7983974259295173	1.9221785853719602
6	8	dbm	20	0.9771025059434607	2.0663515050736194
7	8	dbm	20	0.7009892827454661	2.2888525463254163
8	8	dbm	20	0.8332302039292317	1.7690372464258148
9	8	dbm	20	0.27870916284680614	2.0164588236918823
10	8	dbm	20	1.2553646753626715	1.9712795562253698
11	8	dbm	20	0.2168664685175922	1.785529700311401
12	8	dbm	20	0.9511252185129934	2.1609879756813224
13	8	dbm	20	0.7773357504256644	1.5839690266263011
14	8	dbm	20	0.8154198003504897	2.500939333566202
15	8	dbm	20	0.5172390693684426	1.967313574625169
1	9	dbm	20	1.0192498855529117	10.256696029449305
2	9	dbm	20	0.7529818720923951	10.228753164068081
3	9	dbm	20	1.8226947524581216	15.664882344856402
4	9	dbm	20	1.110368349341372	12.907101930730855
5	9	dbm	20	1.1024693915257915	12.411748099183098
6	9	dbm	20	0.9625269692202338	10.136710025194825
7	9	dbm	20	1.4428765962733003	13.09555281470501
8	9	dbm	20	0.9201255335907952	12.175202264292333
9	9	dbm	20	1.3814977800431887	12.359431664603273
10	9	dbm	20	0.938816376558727	12.494873088912469
11	9	dbm	20	1.6853204285726147	15.65252752925971
12	9	dbm	20	1.3294129508741188	10.633482837183502
13	9	dbm	20	0.9403541574106307	11.49687686868393
14	9	dbm	20	1.337772228497924	12.12058825583162
15	9	dbm	20	1.2289678603244385	12.531669733141758
1	10	dbm	20	0.5525484570107089	1.515954052131247
2	10	dbm	20	0.3236769777586508	1.709533335320411
3	10	dbm	20	0.5903222937897155	1.9141487254682716
4	10	dbm	20	0.5545398175941058	1.9116691065005922
5	10	dbm	20	0.42280925283554305	1.475723955307762
6	10	dbm	20	0.4755924621149538	1.3934334779787634
7	10	dbm	20	0.5272298770151334	1.423862679502494
8	10	dbm	20	0.5303512662338941	1.37744442709641
9	10	dbm	20	0.5489482500571886	1.7002082157063532
10	10	dbm	20	0.6244983214676793	1.669796866668959
11	10	dbm	20	0.6638096371364867	1.8866053891378685
12	10	dbm	20	0.4066486464984653	1.8678065885246506
13	10	dbm	20	0.41815158485208875	2.114414022060249
14	10	dbm	20	0.8867719415709127	1.9736010623204558
15	10	dbm	20	0.5881638851312182	1.4608314841142007
1	1	dbm	1	1.829843976077254	2.054023771129271
2	1	dbm	1	5.403944794264769	4.882259086886354
3	1	dbm	1	1.0738923162999507	1.3886405960695956
4	1	dbm	1	3.2529703796704625	3.615812852390379
5	1	dbm	1	2.253386567479675	2.678008922734644
6	1	dbm	1	2.259583426279131	2.2970886951456984
7	1	dbm	1	4.579569692606064	4.440140755239433
8	1	dbm	1	2.4347842079949205	2.9887073545836293
9	1	dbm	1	6.809062567797397	6.5240520331744944
10	1	dbm	1	1.7709310573855597	2.0498384013991044
11	1	dbm	1	1.4215260957260691	1.8796417664829201
12	1	dbm	1	4.676105387543545	4.593993414434103
13	1	dbm	1	3.7216714074046635	3.7638246776681408
14	1	dbm	1	2.571084022136424	2.533309596322036
15	1	dbm	1	1.4463225275610607	1.7408303010703015
1	2	dbm	1	3.61090126411499	3.6996554656772016
2	2	dbm	1	2.8311810041287013	3.0052450463444242
3	2	dbm	1	2.9486855740569307	3.1594514535751883
4	2	dbm	1	3.725133984222258	3.9827315796971603
5	2	dbm	1	4.46294938680975	4.6168727323204415
6	2	dbm	1	4.036912539400008	3.9361758079290943
7	2	dbm	1	5.01647076013679	5.248599738958054
8	2	dbm	1	3.230314287299071	3.5572197408651904
9	2	dbm	1	2.9312401489636777	3.185025880168041
10	2	dbm	1	2.362517147404685	2.5420909717140687
11	2	dbm	1	8.148997667007187	8.417589336084607
12	2	dbm	1	2.2775415156790886	2.4122914878998194
13	2	dbm	1	4.604842113992934	4.857679847112256
14	2	dbm	1	1.6759539606869236	1.6282694606069348
15	2	dbm	1	4.664617340955458	4.801381960614161
1	3	dbm	1	7.178965326365108	8.933886266270001
2	3	dbm	1	2.3738610345469184	3.27269996796393
3	3	dbm	1	7.0473175088949835	8.864865003031785
4	3	dbm	1	5.1232915108111845	6.090111378352027
5	3	dbm	1	3.416835540296304	3.611354462380973
6	3	dbm	1	2.281272175871568	2.92818391366524
7	3	dbm	1	3.0288215974872785	3.843346117320557
8	3	dbm	1	3.525193790715434	4.664024513223699
9	3	dbm	1	7.031452676045505	8.56454944550052
10	3	dbm	1	2.74395507694097	2.51509199206589
11	3	dbm	1	2.153472062085549	1.9636610730464716
12	3	dbm	1	4.123189575662388	4.892920836886529
13	3	dbm	1	3.630370624234054	4.678142503011463
14	3	dbm	1	2.7072082240127218	3.4112502475496047
15	3	dbm	1	5.5610521241454345	6.968305211032412
1	4	dbm	1	6.494899023904563	8.48509452037539
2	4	dbm	1	0.7731748801409336	1.4473250286332766
3	4	dbm	1	9.129003644314508	11.905916354672927
4	4	dbm	1	0.9730712329295986	1.8761506309558518
5	4	dbm	1	7.152712591798008	9.135316091753767
6	4	dbm	1	6.135432715324174	8.177221466798473
7	4	dbm	1	4.926609144737074	6.74413182307971
8	4	dbm	1	3.377541770449911	5.090098552597566
9	4	dbm	1	13.598352141881973	16.894354881993554
10	4	dbm	1	7.006474079553917	8.958199385870522
11	4	dbm	1	6.361910483477516	8.36586240239193
12	4	dbm	1	3.2131280499695256	4.650261605985591
13	4	dbm	1	6.5362734861093434	8.565875466249523
14	4	dbm	1	6.880841176075299	8.843446736069362
15	4	dbm	1	2.7963854780889603	4.310095274988671
1	5	dbm	1	2.475914612031868	2.4638641599105426
2	5	dbm	1	1.8205865195644915	2.0318721931821857
3	5	dbm	1	2.2138471478196537	2.2589501458507715
4	5	dbm	1	2.8046941095141396	3.0404221789372423
5	5	dbm	1	3.882182616689049	3.9360152989067094
6	5	dbm	1	5.677896158824632	5.922893788184518
7	5	dbm	1	1.2310435684385344	1.3367597376782083
8	5	dbm	1	1.2693452601002786	1.375570503391327
9	5	dbm	1	1.5173186833627341	1.5928566141646003
10	5	dbm	1	1.809739051816097	1.9569011051172482
11	5	dbm	1	2.509492598967977	2.9556906327964354
12	5	dbm	1	3.914792987465256	4.4155222529914075
13	5	dbm	1	3.5306886452094126	3.8515360473776115
14	5	dbm	1	2.7068806361453737	2.7826248380710514
15	5	dbm	1	3.5367575184301603	4.042504449345468
1	6	dbm	1	3.262766142761436	3.4798494826504305
2	6	dbm	1	3.5801467918853755	3.6636293023677995
3	6	dbm	1	3.0712812475488045	3.264186463262346
4	6	dbm	1	1.5790966218802918	1.6391349260079486
5	6	dbm	1	2.2707885359409676	2.3752664002957635
6	6	dbm	1	2.960879211108014	3.205581424531767
7	6	dbm	1	4.630431561577256	4.740909691187402
8	6	dbm	1	3.535782802461043	3.7066800098090926
9	6	dbm	1	2.0422497789681024	2.104246520559575
10	6	dbm	1	2.0001996931303094	2.0573169101465933
11	6	dbm	1	2.339691606387931	2.46165174388661
12	6	dbm	1	2.2762257241214097	2.4161669734915625
13	6	dbm	1	2.7490020748544417	2.960613435853102
14	6	dbm	1	2.0316124270907796	2.1186746245725083
15	6	dbm	1	1.6154561008335395	1.6999605092554821
1	7	dbm	1	1.7994704253201212	1.7361335837876593
2	7	dbm	1	3.825271831280456	3.7612512816891277
3	7	dbm	1	0.9143405789470281	1.081094208782769
4	7	dbm	1	3.446670396714146	3.605337930668821
5	7	dbm	1	1.7812302251602066	1.763707138026239
6	7	dbm	1	1.6043014039646026	1.7650907917157583
7	7	dbm	1	6.57118958469676	6.4018671841231765
8	7	dbm	1	1.9209641622265892	2.1030754848083126
9	7	dbm	1	3.1412062976622432	3.2535770829640893
10	7	dbm	1	1.8855067387426843	2.1035655107124196
11	7	dbm	1	1.166988661489824	1.3240315166031382
12	7	dbm	1	2.2354778011479435	2.2886969791832508
13	7	dbm	1	2.213242030071466	2.387688408069994
14	7	dbm	1	1.9561233743602309	2.2163253660637205
15	7	dbm	1	2.4125070476232633	2.4485078398634794
1	8	dbm	1	2.7523626460086636	2.851031579615576
2	8	dbm	1	5.816104234970848	6.289065297003772
3	8	dbm	1	5.871814375352794	6.072281496088867
4	8	dbm	1	2.9182418247843387	3.2332448072268756
5	8	dbm	1	3.7990355777173144	4.186359330992364
6	8	dbm	1	3.9849286036350597	4.380305350945071
7	8	dbm	1	3.0864947759947854	3.1975859308008596
8	8	dbm	1	4.235537797669273	4.298674652685931
9	8	dbm	1	4.9771044141016825	5.219256212436536
10	8	dbm	1	4.143564351670879	4.150642726552793
11	8	dbm	1	5.394264300521212	5.562890810114963
12	8	dbm	1	5.395333072062918	5.848300851001664
13	8	dbm	1	2.220494102733112	2.3722203197595455
14	8	dbm	1	3.4216616318821376	3.3732354364525303
15	8	dbm	1	6.024002405495444	6.396463839217057
1	9	dbm	1	6.481726349617049	8.367183738346395
2	9	dbm	1	3.6357939244997093	4.57103481296898
3	9	dbm	1	4.858595987444663	6.045391465812615
4	9	dbm	1	4.9841801384131355	6.6819255683794125
5	9	dbm	1	3.138044686536412	4.7681129326428655
6	9	dbm	1	3.072929568512312	4.2001200407039585
7	9	dbm	1	3.632415497745367	5.119476774309704
8	9	dbm	1	3.599011122193665	5.0624273821309425
9	9	dbm	1	3.738096253044034	4.999939905294652
10	9	dbm	1	4.100291348531637	5.235575257973865
11	9	dbm	1	3.5947995568050004	4.570242138778088
12	9	dbm	1	1.2270820208139466	2.0449209369724524
13	9	dbm	1	9.68161898531537	11.681729673687128
14	9	dbm	1	5.8127096901452955	6.8996558641149575
15	9	dbm	1	11.632142682264085	13.501215893515226
1	10	dbm	1	3.30277530239351	3.0108873835283587
2	10	dbm	1	3.6183969828022833	3.143437619114402
3	10	dbm	1	4.003298767254099	3.8834603256680995
4	10	dbm	1	2.0274578166640262	2.0633152466486515
5	10	dbm	1	3.681901635363773	3.0327568120176376
6	10	dbm	1	3.7043967978014676	3.214212578538702
7	10	dbm	1	5.294963749043303	4.789558565521533
8	10	dbm	1	8.086092128420042	7.224530315908881
9	10	dbm	1	11.208159590906702	10.047690737648576
10	10	dbm	1	4.138324222421304	4.15110802782612
11	10	dbm	1	3.7507005200916725	3.21217352364308
12	10	dbm	1	7.623520797461034	6.584039526630318
13	10	dbm	1	6.369803847063425	5.4785601156103185
14	10	dbm	1	5.848518580647096	4.937133962201138
15	10	dbm	1	8.090791466793387	7.207946355440958
1	1	dbm	2	1.7067896302699999	4.935951960821194
2	1	dbm	2	5.529668509148029	7.251294079781348
3	1	dbm	2	1.8672860903136064	2.785604515416441
4	1	dbm	2	2.201811734165503	2.3851646327482072
5	1	dbm	2	1.7702742698870142	2.497576516249565
6	1	dbm	2	2.386234472252816	2.6425093853504515
7	1	dbm	2	1.6252875093131327	2.543582630243498
8	1	dbm	2	1.7076900971795546	2.42272940850629
9	1	dbm	2	1.5819389499108325	2.2754244106475134
10	1	dbm	2	1.4255908087199245	1.8222407390679836
11	1	dbm	2	1.9401909391121692	2.6261417785689645
12	1	dbm	2	3.7568373842128238	3.824341349058502
13	1	dbm	2	1.2221460537773001	2.3008488531225937
14	1	dbm	2	2.452674739846135	3.4136425676374755
15	1	dbm	2	5.438881519267276	7.02203916693131
1	2	dbm	2	3.276941987373821	3.885693505797077
2	2	dbm	2	3.1956611159277113	5.439687210867009
3	2	dbm	2	3.5807258908009802	3.1742321750784717
4	2	dbm	2	5.3624272872367	7.983659911161241
5	2	dbm	2	3.0351574835604453	5.898671912920621
6	2	dbm	2	2.7918979267796837	2.0816274519635822
7	2	dbm	2	10.06108190064504	10.735860142596383
8	2	dbm	2	1.9509803626513342	2.5065954889870796
9	2	dbm	2	4.1650455940099915	5.571707495399631
10	2	dbm	2	3.5299328641835572	5.163014646977024
11	2	dbm	2	2.6875283582448306	3.8811780416242545
12	2	dbm	2	2.7085711185140147	4.376277757039467
13	2	dbm	2	4.452420114271333	6.2819199905331
14	2	dbm	2	1.0167312505610637	1.148404869256563
15	2	dbm	2	0.8472574601374925	0.771481563078494
1	3	dbm	2	2.238393137249986	4.9371525017215765
2	3	dbm	2	2.7224886092906284	3.3671899410899035
3	3	dbm	2	1.7736754880485452	2.4200184971151213
4	3	dbm	2	5.3289614838857595	8.571513658913709
5	3	dbm	2	4.2678853821143266	3.9344987759162637
6	3	dbm	2	3.165283748225343	5.61061532473327
7	3	dbm	2	2.1860819920597026	3.942920806432658
8	3	dbm	2	1.6782422864881017	3.5826666527820263
9	3	dbm	2	4.182186958409353	6.145944082323586
10	3	dbm	2	5.449432621714369	8.189137788702745
11	3	dbm	2	2.447318458267342	3.0284537743058824
12	3	dbm	2	3.1127001513340127	6.900101244419894
13	3	dbm	2	2.4897859850059856	3.251487569619503
14	3	dbm	2	3.017322462496607	5.558699608499658
15	3	dbm	2	3.777006988064859	5.978575757926851
1	4	dbm	2	5.441604263989329	9.480514980873599
2	4	dbm	2	4.948624066177815	13.51264569500284
3	4	dbm	2	1.9722016087651333	4.960838908888917
4	4	dbm	2	5.129586620124563	8.3062460078332
5	4	dbm	2	2.0852750453907083	11.710873906601115
6	4	dbm	2	1.9575712228036246	3.2970884126607887
7	4	dbm	2	1.5967840838285632	3.7311732999405445
8	4	dbm	2	5.382845067234027	9.828445603864514
9	4	dbm	2	4.017307826606676	5.7227766480119655
10	4	dbm	2	4.386181076865705	8.103265477066584
11	4	dbm	2	4.323121821371581	7.747679290203425
12	4	dbm	2	2.6252576660694613	3.9752513294122407
13	4	dbm	2	2.040393462400046	3.6964297860912345
14	4	dbm	2	1.9436075423338102	4.608980629890082
15	4	dbm	2	4.099886188443257	6.553677445424691
1	5	dbm	2	1.2384068827410974	1.2534192737999212
2	5	dbm	2	2.453188341321457	2.222364890028155
3	5	dbm	2	2.2831191422007593	2.3266409479462036
4	5	dbm	2	1.6266398735250498	1.2740483456020189
5	5	dbm	2	1.9322361786675497	3.028605346773381
6	5	dbm	2	2.3112634165766686	2.1556125126700203
7	5	dbm	2	2.2130642060295385	2.1040836059802075
8	5	dbm	2	0.9510357289698778	1.0774121805003258
9	5	dbm	2	1.4824874638859893	1.258218799188394
10	5	dbm	2	1.0065284437952131	1.286700990521478
11	5	dbm	2	2.727028261851535	1.9680587244188559
12	5	dbm	2	2.473767168201302	3.7661273974300356
13	5	dbm	2	1.5332184769590262	1.666516152323181
14	5	dbm	2	2.259688563438821	1.492767556120285
15	5	dbm	2	1.6365466379036253	1.2987352671552532
1	6	dbm	2	1.2103312919790372	1.7537028832108248
2	6	dbm	2	1.6033142844544492	1.8238781397676416
3	6	dbm	2	2.4632177345485897	2.980795357416099
4	6	dbm	2	1.8777350444468914	2.261784926905228
5	6	dbm	2	1.3141228206793427	1.8840178518491562
6	6	dbm	2	2.0312426161029378	2.780018546675414
7	6	dbm	2	1.846080131051996	1.892426840794546
8	6	dbm	2	1.47937199532026	1.4943476063393104
9	6	dbm	2	3.402039645837439	3.9281982977711625
10	6	dbm	2	1.409967611208365	2.2279639791314065
11	6	dbm	2	3.2688632816673935	3.5137274188840193
12	6	dbm	2	1.6008979537471122	1.4582204353208605
13	6	dbm	2	1.0934538270570373	1.8349876074259475
14	6	dbm	2	1.7569064293661056	2.9145235172630617
15	6	dbm	2	1.3905362976310494	1.446256448122221
1	7	dbm	2	1.2278338850703177	1.427699742141279
2	7	dbm	2	1.7621092190637078	1.422814875236817
3	7	dbm	2	1.5221311218416416	1.3061025638961732
4	7	dbm	2	2.6958482501507057	2.667921744708588
5	7	dbm	2	1.7798485589075161	1.9156970390229822
6	7	dbm	2	0.9674448582349352	0.9718639931237536
7	7	dbm	2	1.2376817587148405	1.3201119913640709
8	7	dbm	2	1.610657877565728	1.1603962922762876
9	7	dbm	2	2.425858607961943	2.564284238666649
10	7	dbm	2	1.0267387095815725	1.2839241226766236
11	7	dbm	2	1.8560020734557914	1.2293812622240852
12	7	dbm	2	1.16383685516222	1.5014196564835518
13	7	dbm	2	1.9757623894425673	2.5335511629405825
14	7	dbm	2	1.230478974588606	0.8800650033697224
15	7	dbm	2	2.3166847439526137	2.0674143546340993
1	8	dbm	2	3.8613473614084026	3.6657009968802674
2	8	dbm	2	3.958705348916555	3.8789647617180933
3	8	dbm	2	2.1328132493443683	2.6735807855019598
4	8	dbm	2	3.344625215858591	2.175396126592656
5	8	dbm	2	2.335345227721003	1.0685176820699265
6	8	dbm	2	1.2490130678693896	1.4220198825481478
7	8	dbm	2	1.8907596338587085	2.533322785209777
8	8	dbm	2	3.1003379596495275	3.0931047746534466
9	8	dbm	2	3.592323445229463	3.8017445236852554
10	8	dbm	2	2.895476215504901	4.200647925673801
11	8	dbm	2	3.2269692307066133	2.2253449659393265
12	8	dbm	2	3.472346245853549	4.059870469376187
13	8	dbm	2	3.5927778055727067	2.7586940544318046
14	8	dbm	2	3.4174682159820455	3.3898225867384943
15	8	dbm	2	5.472803035752175	6.565958517458684
1	9	dbm	2	5.367899948582489	9.366579098664793
2	9	dbm	2	2.1324854240900017	6.268734423559705
